 Iris-setosa 4.459820624195552
 Iris-setosa 4.650806381693394
 Iris-setosa 4.1400483088968905
 Iris-setosa 3.3451457367355464
 Iris-setosa 2.0904544960366875
 Iris-setosa 3.057776970284131
 Iris-setosa 0.58309518948453
 Iris-setosa 0.30000000000000027
 Iris-setosa 0.22360679774997896
 Iris-setosa 4.498888751680798
 Iris-setosa 4.718050444834179
 Iris-setosa 4.153311931459037
 Iris-setosa 3.3645207682521443
 Iris-setosa 1.9131126469708992
 Iris-setosa 3.029851481508623
 Iris-setosa 0.3605551275463996
 Iris-setosa 0.812403840463596
 Iris-setosa 0.31622776601683766
 Iris-setosa 4.661544808322667
 Iris-setosa 4.848711168960263
 Iris-setosa 4.298837052040936
 Iris-setosa 3.5425979167836705
 Iris-setosa 2.085665361461421
 Iris-setosa 3.1953090617340916
 Iris-setosa 0.14142135623730978
 Iris-setosa 0.8062257748298548
 Iris-setosa 0.3316624790355397
 Iris-setosa 4.533210782657255
 Iris-setosa 4.719110085598767
 Iris-setosa 4.149698784249286
 Iris-setosa 3.4132096331752027
 Iris-setosa 1.915724406066802
 Iris-setosa 3.0446674695276656
 Iris-setosa 0.14142135623730964
 Iris-setosa 0.9219544457292889
 Iris-setosa 0.4582575694955842
 Iris-setosa 4.504442251822083
 Iris-setosa 4.678675026115834
 Iris-setosa 4.173727350941841
 Iris-setosa 3.398529093593286
 Iris-setosa 2.142428528562855
 Iris-setosa 3.10322412983658
 Iris-setosa 0.5656854249492381
 Iris-setosa 0.3316624790355399
 Iris-setosa 0.30000000000000027
 Iris-setosa 4.102438299353203
 Iris-setosa 4.264973622427225
 Iris-setosa 3.818376618407356
 Iris-setosa 3.0347981810987035
 Iris-setosa 2.0566963801203135
 Iris-setosa 2.8053520278211073
 Iris-setosa 1.1224972160321829
 Iris-setosa 0.36055512754639896
 Iris-setosa 0.8062257748298551
 Iris-setosa 4.5934736311423405
 Iris-setosa 4.749736834815167
 Iris-setosa 4.217819341792628
 Iris-setosa 3.4957116585897072
 Iris-setosa 2.0639767440550294
 Iris-setosa 3.1400636936215163
 Iris-setosa 0.22360679774997871
 Iris-setosa 0.7745966692414836
 Iris-setosa 0.42426406871192884
 Iris-setosa 4.3977266854592045
 Iris-setosa 4.589117562233507
 Iris-setosa 4.060788100849391
 Iris-setosa 3.277193921634788
 Iris-setosa 1.969771560359221
 Iris-setosa 2.9698484809834995
 Iris-setosa 0.4582575694955842
